Install,Time_stamp,Status,ID,Payment,Game_Name,Level_score,Time_score,PK,BOSS,Gacha,Attack,Mining
2022-01-15,2022-01-24,play,Vanessa_459,0,Mine Ground,27.86745423991365,53.30167667069252,32.24170328185824,60.05514284964722,40.50868422896989,57.17196423432899,41.13842652044478
2022-03-14,2022-03-18,play,Mary_597,0,Mine Ground,25.32463968674173,55.19717874820443,30.96217367024515,53.59064204794706,23.615344381893813,57.0679313638618,32.6967822245046
2022-01-05,2022-01-15,play,Crystal_237,0,Mine Ground,33.50269231803814,60.68081744525894,55.97044190546842,76.74714286546143,50.015297631883925,40.91426783207966,48.69079393701631
2022-01-12,2022-01-30,play,John_721,0,Mine Ground,25.542778022018272,51.92455187691814,20.81190631155231,43.97092644175319,64.81298339684815,30.70432555365697,43.39557634054447
2022-01-05,2022-01-11,play,Brittany_841,0,Mine Ground,25.929926422593304,52.4282833617007,51.53404247723016,72.26800239862634,59.66955793549812,32.57566255340994,51.42817321918737
2022-03-06,2022-03-08,play,James_088,0,Mine Ground,33.078628312607144,60.69573683878166,56.7416586711297,65.09032067120648,67.98854214119397,34.25829296398116,48.00273137418149
2022-01-10,2022-01-13,play,Anthony_485,0,Mine Ground,31.155112286548025,65.2896478340339,55.37849817576568,70.43544575014599,70.22279013610454,33.89106336344007,44.06923579284084
2022-04-18,2022-05-08,play,Nicholas_841,0,Mine Ground,9.881500167750987,47.8462092602427,57.2595306282694,60.73026598073524,60.69317669567224,38.596525667725736,45.657224617892936
2022-02-06,2022-02-20,play,Lisa_649,0,Mine Ground,30.654151766790864,37.63577852644447,56.20796625475926,69.96980079886944,67.65064516917829,38.43975293419486,45.0157623488386
2022-03-25,2022-03-29,play,Leon_306,0,Mine Ground,37.91044797501177,57.78287537191471,29.9093843354211,59.96488701845171,29.382755297259145,62.36456065921873,46.32693261956193
2022-04-16,2022-04-26,play,Patricia_067,0,Mine Ground,12.131731119387236,49.69788367840551,35.93748747206986,66.33795028218235,31.79715293223114,61.28047871166388,32.215241574879784
2022-01-01,2022-01-09,play,Judy_556,0,Mine Ground,14.063286167723769,52.75400722762272,18.147364763288888,49.64770972083579,61.48201266162968,20.884641501461285,41.80981657828939
2022-04-15,2022-04-22,play,Jeffrey_200,0,Mine Ground,31.422999063182907,52.29241447314797,51.99201005422516,73.61377184742567,67.50118725290844,38.05505707892261,43.41591759508344
2022-04-25,2022-04-30,play,Stephanie_388,0,Mine Ground,23.19532786622973,38.99541906003496,27.18122661039697,52.277537809502334,70.50676391242447,26.369727303016063,48.58577878471184
2022-02-12,2022-02-16,play,John_140,0,Mine Ground,28.255141711181786,57.93994078744281,26.667956110544782,47.680975185705286,26.098608268160195,54.59873898777462,46.67412190161729
2022-03-06,2022-03-14,play,Sarah_483,0,Mine Ground,15.999618239389198,48.8505178259093,33.197603880533926,53.36466929375644,30.899304297708166,66.45507135825206,40.61963882995955
2022-01-11,2022-01-12,play,Carla_368,0,Mine Ground,27.90727237956561,57.61234743192007,55.123026268982045,74.71137413741833,69.8340413061899,38.06233592353294,36.47432834313547
2022-01-17,2022-01-31,play,Phillip_826,0,Mine Ground,23.404077889396778,37.681533441315466,20.235680156389037,44.08323238312752,59.51519434005552,44.584819547213385,43.71554903099552
2022-02-07,2022-02-14,play,Lawrence_608,0,Mine Ground,23.542986218537784,49.965700658572295,54.25847854242734,66.97951152268705,61.98690756288954,33.082365492810865,36.48843372482671
2022-04-01,2022-04-13,play,Scott_083,0,Mine Ground,26.46773934840373,45.3698210580343,52.81842510909249,71.8261486589788,64.17953091466399,38.66052839026224,36.849666298302445
2022-02-04,2022-02-15,play,Nathan_975,0,Mine Ground,9.766680011729637,47.25273557775024,26.516936110816903,44.24957022942818,71.1033947152788,33.60614523335988,35.05849130807913
2022-02-13,2022-03-02,play,Mckenzie_719,0,Mine Ground,23.569711000695005,54.09507562551816,35.53961996538751,59.85962411656534,32.35001264652546,61.61956451558652,47.17495140360628
2022-01-31,2022-02-01,play,Jennifer_991,0,Mine Ground,38.42628484282188,64.59206003025685,19.1357233941246,50.62099810472413,69.56692071658554,21.73297234118418,38.09808375777746
2022-04-09,2022-04-28,play,Robin_744,0,Mine Ground,40.01734639476336,57.21987547293314,21.774553452608256,57.62120795350516,66.53825117059449,34.31306737156574,54.70437795802943
2022-01-02,2022-01-11,play,George_017,0,Mine Ground,34.66964921313321,42.45296629495056,34.37847248488036,53.93805524742272,33.943037523689284,61.0882988075212,48.706932197366086
2022-05-10,2022-05-20,play,Derek_794,0,Mine Ground,25.624928364301823,38.64696124516769,41.28658209062192,58.34752243927536,32.56864977304983,50.36641470492935,35.70826922628214
2022-04-26,2022-05-01,play,Virginia_088,0,Mine Ground,30.431998594628165,64.91191108283653,25.330283834533898,54.68894180043996,37.00454524317828,52.760005786564186,44.47835009494871
2022-04-09,2022-04-16,play,Bobby_614,0,Mine Ground,29.42271941107401,50.75507049302488,20.685572666420203,55.64640724455322,66.88299807218742,22.37652343118538,41.637484419376726
2022-03-01,2022-03-04,play,Julie_935,0,Mine Ground,24.86972364287098,52.35407840342685,72.36013906361322,56.357092907898,70.91864011620791,37.57393360449711,40.38679175623909
2022-01-16,2022-01-17,play,Jacob_481,0,Mine Ground,36.66113086976137,54.56491358707613,26.07433133625891,44.75998963417792,79.52514881191487,19.417060242259264,43.07435888460503
2022-03-25,2022-04-02,play,Amber_820,0,Mine Ground,28.079291309004333,51.98715765177505,32.29541997727577,58.26023531897356,36.71349032871113,60.59043585760688,48.60303124258483
2022-04-11,2022-04-19,play,Samuel_501,0,Mine Ground,38.94993286227692,60.30220100090612,26.735824534274105,49.7578096264906,33.52288082459858,61.47927944433335,49.95632255118228
2022-04-04,2022-04-12,play,Megan_342,0,Mine Ground,30.70984672560192,67.96688970464848,34.83780865009809,53.64096148586771,35.012846481912575,61.15792788983642,47.43085627497717
2022-03-05,2022-03-23,play,Richard_854,0,Mine Ground,16.677500303541635,46.08561694570238,50.80537155327749,53.89079782486847,67.75674869338393,37.31765469631888,43.55780647993908
2022-03-23,2022-03-30,play,Austin_774,0,Mine Ground,25.81089116117152,37.549411983269785,21.51373855142255,39.27345568871923,63.22641499150026,25.33283841437312,55.58584077149132
2022-04-23,2022-04-27,play,Steven_118,0,Mine Ground,24.936486715996125,42.87969744281877,46.897065443232805,69.45534197137938,68.49849888637766,31.842496149910158,38.534379890606
2022-04-07,2022-04-27,play,Pam_080,0,Mine Ground,23.49119965114105,61.351365459678654,29.74120211050699,54.099029321799705,28.915720632471828,67.52410557013974,45.76802137935638
2022-02-09,2022-02-26,play,Adam_253,0,Mine Ground,29.134963438829384,67.55385490126578,50.245979069611415,74.47875412406412,69.44142366761021,36.08237107609982,42.7799781954762
2022-01-29,2022-02-13,play,James_286,0,Mine Ground,8.26150761148653,44.78624264280448,50.991114565632415,68.57775683219118,68.34031520253788,35.54119061842605,46.21451618052071
2022-01-10,2022-01-28,play,Heidi_504,0,Mine Ground,15.639779005381367,47.96286364007051,22.313057151672407,39.45448475461062,70.53345904017964,32.32492864319367,48.08910766480831
2022-01-29,2022-02-12,play,Kayla_227,0,Mine Ground,30.41556393273057,52.05891360160341,33.645110693048274,56.45592715731955,32.20054903985594,64.240842912139,38.04105372256961
2022-04-18,2022-04-24,play,Cody_316,0,Mine Ground,23.939773375445764,52.54455702691389,17.925728940622136,59.96254288174463,71.83121554344085,35.1998704017041,57.40592794444844
2022-02-03,2022-02-05,play,Martin_985,0,Mine Ground,41.55367828626523,59.35506375872315,33.52122169713854,48.52991038761816,28.36042356819117,69.00412810446187,48.54428619363686
2022-03-06,2022-03-15,play,Amanda_048,0,Mine Ground,16.94529297583871,47.15324763686131,27.525997133878597,52.5542846265072,30.720536935888568,66.15376174824422,46.08331857257224
2022-02-05,2022-02-11,play,Amanda_113,0,Mine Ground,26.065494208018595,39.27129073800064,20.64898529826861,37.20377101152536,63.318292427699504,30.084020875216787,29.03007001964691
2022-03-13,2022-03-28,play,Taylor_804,0,Mine Ground,28.656895649148133,45.061113947979614,64.24865787495614,62.20262264037985,74.49743488274298,35.24127730441269,41.58902885210158
2022-04-28,2022-05-05,play,Julie_849,0,Mine Ground,26.444461306379893,41.190097922214896,49.04230411096269,62.514373664038175,56.74589702237933,37.50542183668869,36.33874264856639
2022-05-03,2022-05-14,play,Michael_388,0,Mine Ground,26.781195571813853,56.30168726023485,51.89126733396194,69.61919516163972,58.21043168898242,31.76508705503389,50.47015508837861
2022-03-12,2022-03-31,play,Steve_468,0,Mine Ground,27.86367724198704,57.74086609229393,44.0953409436168,70.70127791365856,62.17640902257243,34.30049766035249,48.86706319755608
2022-04-25,2022-04-26,play,Amy_840,0,Mine Ground,18.385089092818745,48.02070407738214,27.31784844639731,36.334038369485945,68.89456464356174,16.28477987318,62.02784531501953
2022-03-09,2022-03-27,play,Daniel_665,0,Mine Ground,24.194442049142665,39.61421667342703,58.62324000618612,71.33260737629084,65.4137993346522,33.12970921740985,45.67394386680602
2022-01-16,2022-02-02,play,Traci_595,0,Mine Ground,35.15347113223752,64.52825538475878,23.14118278356648,41.24676250890583,65.22387147168823,40.36869655849026,36.47690870590687
2022-02-04,2022-02-08,play,Leah_385,0,Mine Ground,6.5872531793858204,47.118930178386485,26.96993364672913,48.43330347750288,37.01093787528966,55.0797263867454,46.9718910166057
2022-03-23,2022-03-25,play,Linda_525,0,Mine Ground,30.13314907320202,64.23515747096171,49.81140275986736,62.589464953713296,61.20410620129826,30.78502478841008,48.71519205089816
2022-02-06,2022-02-20,play,Nicole_907,0,Mine Ground,24.239158462439267,38.42484164901567,65.02528208739406,71.1348493741272,63.2397016712091,24.677169944811286,48.19355391687472
2022-01-04,2022-01-14,play,Derek_171,0,Mine Ground,22.687951451325475,55.3717295955676,23.648979070086305,53.39621990320163,66.66001135212653,33.76251355768343,41.08424678427588
2022-02-09,2022-02-26,play,George_612,0,Mine Ground,29.034850509615623,60.44980791918392,17.83568146860314,49.080800141072615,61.51755932642625,24.462868977727684,55.343125872444574
2022-02-06,2022-02-08,play,Joshua_185,0,Mine Ground,18.20261768237324,51.737688146472415,31.377298335186925,60.16103423815154,33.69571781621728,68.79224586640463,44.00198046080632
2022-03-31,2022-04-07,play,Scott_855,0,Mine Ground,23.42745917107257,56.71102557890448,56.9608209678264,64.74819491549876,73.34450143442992,35.28475577601631,38.20255180330828
2022-03-22,2022-03-29,play,Sean_250,0,Mine Ground,29.624464868128637,57.79445160805652,24.69403458788921,50.85011963542351,32.94840905559684,56.05335875007957,45.7701062156031
2022-04-04,2022-04-13,play,Joanna_394,0,Mine Ground,33.499252497188415,48.79957635074775,32.731979293734774,55.86479768895402,26.87119588857054,63.79711379123759,46.790484368979406
2022-01-06,2022-01-13,play,Elizabeth_097,0,Mine Ground,8.782259788170323,46.59603213188365,29.86912454062863,52.41584367885038,33.53385313429618,72.15859445384373,41.61358772776954
2022-04-26,2022-05-02,play,Melanie_255,0,Mine Ground,17.57308981067962,52.395099083916165,60.738278771342586,74.0260012099675,67.25439100156443,31.014799605329006,32.27166312493701
2022-03-03,2022-03-10,play,Joseph_691,0,Mine Ground,26.163974427216672,51.79413926976005,61.855659486155616,62.38659496938765,73.87065996335632,35.25223418260585,46.72746815104563
2022-03-16,2022-03-30,play,Harold_349,0,Mine Ground,28.91552306303549,39.27803122797177,27.497093450614727,53.24054600533736,34.049132843784534,60.873426026320125,37.46818166554946
2022-04-07,2022-04-23,play,Brian_170,0,Mine Ground,35.26681136441755,72.12807817678025,54.60601240597036,71.53590839480235,59.566655317218974,38.72839020923863,42.97686088468389
2022-03-01,2022-03-05,play,Robert_669,0,Mine Ground,27.382561746912916,61.91783904035311,61.11074856170834,75.59475136667929,63.561400978762215,30.073292904758805,36.12847483329384
2022-03-13,2022-03-29,play,David_080,0,Mine Ground,16.32908293983955,51.27824801758399,33.45721625216689,52.633575613743446,42.07042579271731,56.239751598281664,38.85257543620181
2022-02-06,2022-02-23,play,Michael_893,0,Mine Ground,14.104339664419212,41.71623224736225,61.62731872088977,71.65759840860667,72.09544930862566,28.98698972126624,47.43858836676416
2022-01-24,2022-02-11,play,David_885,0,Mine Ground,31.322193285720623,40.09419395066801,57.12374748668462,61.74772473731417,71.82624412421578,26.36456879018805,47.92661227562333
2022-02-23,2022-02-25,play,Mark_719,0,Mine Ground,31.41495303076363,51.62710562311938,20.47629775910438,52.524964290764,36.83749638252578,59.91194866533164,53.10292151484729
2022-04-20,2022-05-01,play,Timothy_094,0,Mine Ground,18.645827118293145,44.97857248254381,48.972952943330725,76.51219034307623,72.22232601653052,33.72470146271522,51.1627785650531
2022-02-26,2022-03-01,play,Tina_524,0,Mine Ground,12.899697901221888,53.168844811239445,41.707980520500506,47.157183422131126,36.36532323738846,57.68770607984226,48.50025907112139
2022-02-03,2022-02-05,play,Margaret_764,0,Mine Ground,21.80598720785372,42.80969164984446,27.97403423754617,50.49494044492483,67.29187092004635,28.183609553496854,54.42728416743183
2022-03-22,2022-03-27,play,Dylan_156,0,Mine Ground,35.5013730989555,66.1689869003835,25.510220002318867,59.84355797320812,32.48019637459408,65.97398456802934,41.49956367032816
2022-02-01,2022-02-08,play,Justin_131,0,Mine Ground,26.216343794989147,47.61512576351883,59.672373622281256,72.70623941567256,68.73080740907012,34.63710566488262,44.58104213005118
2022-04-25,2022-05-15,play,Andrea_797,0,Mine Ground,33.37603333567529,59.52149152033588,22.163451062893227,55.99546818800891,68.02642992588224,30.75486837507364,48.17458964888299
2022-03-07,2022-03-18,play,Rick_343,0,Mine Ground,28.8312611031454,49.45968299622311,54.68940135301837,76.4028593405934,64.05549282376072,46.07523670906024,46.35755988058359
2022-03-26,2022-04-07,play,Scott_711,0,Mine Ground,13.86477275616947,43.66781140164734,26.519975560048486,54.27699263004505,26.71066720004674,60.513740399652285,37.517989854810864
2022-05-08,2022-05-16,play,Beth_581,0,Mine Ground,32.205525757205464,56.15969202831267,48.41934805554175,80.57499447179951,56.90794954801296,29.57961418173584,38.325073137394845
2022-01-12,2022-01-25,play,Richard_231,0,Mine Ground,26.841317066619865,55.73439492673316,28.9757165036363,65.1415642129541,25.67035139084264,67.86168004294159,61.56045760352882
2022-02-04,2022-02-11,play,Brandon_917,0,Mine Ground,28.6342302895181,60.97763622721767,16.617519712643745,48.75992068727223,66.931207806976,31.68996361467817,36.60004567277161
2022-04-21,2022-04-24,play,Chris_475,0,Mine Ground,30.244834822959906,45.37305750565731,51.113881424171495,61.6074943685051,50.98871078004966,37.334906990563816,49.51799968525393
2022-01-30,2022-02-13,play,Hannah_951,0,Mine Ground,21.38867299668212,45.57114257842315,21.778865606717616,64.14779624679693,29.944461360126443,67.66970456529397,36.0443032373815
2022-01-23,2022-02-05,play,Mark_599,0,Mine Ground,29.743755917007974,58.60617185357611,28.948064631257797,60.38566005008555,41.63514075030093,58.771884382786816,53.61414389499415
2022-05-10,2022-05-21,play,Kristin_021,0,Mine Ground,26.615254711087065,61.22472178647813,55.35426682526159,69.55128670856803,62.42959849429754,37.49192615807152,34.083311451954366
2022-02-15,2022-02-28,play,Jennifer_975,0,Mine Ground,35.334121970416135,67.15607653868393,27.091343525109355,48.62341752233599,34.26461197477294,59.57333829658916,44.44650376069699
2022-03-30,2022-04-18,play,Angel_211,0,Mine Ground,29.03467411160444,52.1331655397434,24.05916674835527,49.89878232966486,61.90824652451157,23.85859079059489,47.15798405212247
2022-05-06,2022-05-11,play,Julie_384,0,Mine Ground,25.77593604507009,47.23592491305904,70.61780290376322,67.26941452878926,64.09671540964464,30.22200947504263,39.35797376758652
2022-01-19,2022-01-20,play,Gina_415,0,Mine Ground,15.909187361262306,45.34890239638374,22.892886720725244,47.01000889615596,64.93107175514193,26.002067550661764,48.47260691155753
2022-01-31,2022-02-06,play,Alex_071,0,Mine Ground,20.76065123019572,60.51425153976792,29.04867587903244,63.44249151503542,30.705363777476823,63.92715263222811,44.50691615754101
2022-02-28,2022-03-04,play,Angela_173,0,Mine Ground,33.14108320103185,37.59077766337358,46.6825229583344,62.76018529823646,70.83210953225192,28.609944710295117,36.82363958676359
2022-01-11,2022-01-28,play,Daniel_361,0,Mine Ground,25.226544023637672,43.75562753811876,58.02027656865461,66.18470599975647,56.852940596981966,39.111865382866334,54.43519859156656
2022-01-27,2022-02-16,play,Krista_201,0,Mine Ground,37.41331449605716,64.76453637697972,19.57009615608462,52.53718689295696,62.9907818752084,38.5385423942667,37.548058464199705
2022-04-15,2022-04-27,play,David_623,0,Mine Ground,21.568448369711696,38.88416860006032,25.70263590841651,52.73014571884779,31.34616974375846,48.35637291845866,57.389950813204585
2022-02-21,2022-03-08,play,Kristen_883,0,Mine Ground,33.52245163789112,61.36608010022868,35.83086076600977,55.91523663289923,27.781851939234155,55.559840642371775,39.849413429662185
2022-01-02,2022-01-16,play,Rachel_915,0,Mine Ground,31.239309985894547,51.66318876710545,20.707169889006057,46.499070716416426,69.87893002661681,19.219259486101333,43.725176831321264
2022-02-05,2022-02-22,play,Adam_374,0,Mine Ground,33.70000343471174,65.76745236689356,64.71172487008025,78.59603149768206,54.208409220749374,33.058533140598,36.72347196455601
2022-03-19,2022-04-05,play,Ashley_858,0,Mine Ground,31.47265103322949,50.96332657156941,51.85707955677766,64.43143752865029,58.95155763513983,23.15420391360076,48.28277118436364
2022-01-20,2022-02-08,play,Leah_714,0,Mine Ground,10.621948392917757,44.08972870853834,47.159191396030586,67.48724290500824,61.313096032925344,38.33087079777042,48.34607604494111
2022-05-13,2022-05-30,play,Linda_109,0,Mine Ground,34.75498827614498,38.61514271204285,27.763961853034058,55.05988259229814,30.332912866429503,59.92932997051916,50.72885479968904
2022-04-29,2022-05-05,play,Marie_848,0,Mine Ground,15.076994885723073,50.79580423044696,47.012465847186775,60.39822279017986,69.41332052286127,36.1199128069501,46.39566661910647
2022-02-25,2022-03-11,play,Stephanie_110,0,Mine Ground,9.82036137670706,49.56730570681159,51.80627734602455,74.20067524055092,68.04420337442913,29.75983938200677,39.57311097434026
2022-02-09,2022-02-23,play,Jessica_752,0,Mine Ground,35.34246807201849,61.90510706408035,35.83312630291051,49.53013304524958,25.41889469660016,49.89684947403959,42.743308609507466
2022-03-08,2022-03-11,play,Jessica_669,0,Mine Ground,36.02130371147968,53.83220837324954,18.98978910286327,47.63218127936831,60.46225893349149,31.889533515732616,42.497633103764336
2022-05-01,2022-05-20,play,Joseph_362,0,Mine Ground,22.965690048201157,45.9673947028304,57.57684486302106,69.44699591153228,63.53367873478352,38.22681289755336,52.29911820075606
2022-03-22,2022-04-01,play,Debra_882,0,Mine Ground,16.60972170226286,47.42426759306601,18.048569995639497,55.07928798644973,66.67503808214487,38.11828114188125,48.756122162702056
2022-02-28,2022-03-12,play,Susan_321,0,Mine Ground,28.00965359500793,53.3228901165032,15.894690624493087,45.72721819427298,55.13474122834484,34.82738949749098,51.39558937337532
2022-03-04,2022-03-09,play,Tanya_351,0,Mine Ground,30.29039392682211,58.13707321752415,58.7546276804209,64.46353387763753,69.55687154679273,34.345487363087905,42.85730800500362
2022-05-06,2022-05-23,play,Erica_689,0,Mine Ground,21.515649448821407,41.28123373123261,66.35274038840362,60.56858444628737,73.79040755148839,53.30107949220352,51.70595151733481
2022-01-19,2022-01-27,play,Angelica_593,0,Mine Ground,23.950387323362424,59.97366180216314,24.271775532395417,46.71568103430293,67.4091158736026,25.32302901690588,48.732452670586895
2022-03-27,2022-04-10,play,Robert_316,0,Mine Ground,26.21962098850169,60.23757580960065,24.005305343276728,46.64135840101246,65.97993005372894,39.83600107144861,41.174408947435325
2022-03-26,2022-03-28,play,Brenda_323,0,Mine Ground,33.03131871522637,42.79702496334462,24.114559593102637,43.8185543758595,39.0420807040017,54.69346632540451,45.137134734042974
2022-01-26,2022-02-06,play,Sandra_725,0,Mine Ground,27.276172499154494,37.93558889060651,64.75625051923589,70.4589872102801,56.29436279427636,34.52789541994335,44.92186699873493
2022-04-11,2022-04-15,play,Beth_114,0,Mine Ground,27.58161307513065,68.7181514010456,48.87069263087237,72.00921077167773,59.236612879078365,44.52686898669146,36.96175550051008
2022-02-10,2022-02-17,play,Matthew_724,0,Mine Ground,28.378571670493365,46.6584839777098,70.33379162300854,66.51442999013707,62.847963499715256,27.6729765201797,41.11559987914742
2022-02-20,2022-02-28,play,Jorge_570,0,Mine Ground,9.52723203968987,40.88227073974585,20.24211305690074,42.65223249216898,63.461469756963375,33.58741123705033,52.52479597317726
2022-03-13,2022-03-31,play,Kristy_039,0,Mine Ground,23.43700366122604,50.23116664779096,64.49584791701253,67.4367177239533,60.8158087277584,19.771399951545437,41.62141790026094
2022-03-12,2022-03-15,play,Dalton_316,0,Mine Ground,21.57377740698408,54.48581992498404,63.2666527274542,68.16689879579357,66.51985608283577,34.115887110146865,46.15221089975432
2022-01-19,2022-01-22,play,Bryan_753,0,Mine Ground,28.4832283444936,51.2893534532914,25.159705911179174,58.50094764064994,68.46548382691213,29.964477943354154,45.71101418785566
2022-01-30,2022-02-04,play,Paul_167,0,Mine Ground,28.027758189261192,53.16328671195136,16.91398336033766,36.781256791551804,65.0130934053804,35.17507956712004,46.71630265810605
2022-05-04,2022-05-11,play,Kayla_114,0,Mine Ground,21.390391643670032,43.39185190189394,26.504343985222736,47.7348613551066,54.58757109182202,34.67352347187837,45.76134677467487
2022-02-01,2022-02-08,play,Ashlee_708,0,Mine Ground,24.67211090837382,34.00058422906508,33.59775678649173,49.93551023218396,68.59611489587569,31.350296570778948,56.73416880160729
2022-01-26,2022-02-02,play,Drew_628,0,Mine Ground,25.15259912229992,61.197223372531205,27.949112569344173,46.48222139618327,63.7510875756893,34.807684149424176,36.03348708018108
2022-03-02,2022-03-13,play,Theresa_420,0,Mine Ground,20.11011068298705,43.99930402977369,29.880123690547983,49.22777308486837,33.6178637840545,50.20314285221557,48.49030051775024
2022-01-24,2022-02-02,play,Christopher_457,0,Mine Ground,16.04305857969043,53.42425889139636,54.19768879135804,68.07562010817098,64.95525771564832,31.815206477935227,46.06265073527191
2022-04-27,2022-05-08,play,Jared_776,0,Mine Ground,16.65930304144903,39.22125514834208,54.02514428505438,72.56144944743163,62.08045736174896,44.53496278469495,45.76094676060256
2022-01-08,2022-01-28,play,Dalton_307,0,Mine Ground,24.99869432680044,57.096644021200106,39.02545508211801,51.269959239271365,30.989183083765827,67.82472387514342,45.37101586940009
2022-02-02,2022-02-12,play,Cody_540,0,Mine Ground,19.92405703291411,42.51049014273936,55.11234606262119,70.27545274900464,56.88120924667139,38.35827307015889,40.08989066966255
2022-03-18,2022-04-05,play,Kimberly_119,0,Mine Ground,28.444930345231377,60.26673478191433,22.024366916411157,53.6472594606534,32.196527200293474,52.723590174681455,37.30793031097068
2022-03-09,2022-03-10,play,Linda_529,0,Mine Ground,15.536058359716591,45.81552180573448,34.597723266855375,54.94845391410061,32.48714839116758,57.16166434682771,51.08660315205626
2022-02-04,2022-02-24,play,Adam_674,0,Mine Ground,27.46533416034255,69.91420924264949,25.6271339499338,33.644095228047014,62.84273023005353,26.90653248442379,50.606526846293534
2022-02-22,2022-03-05,play,Aaron_109,0,Mine Ground,25.119364503992077,65.37391319100534,26.322017264410626,48.94335111811664,64.75413506239047,37.15531661781412,42.130757159740114
2022-01-20,2022-02-08,play,Vicki_466,0,Mine Ground,13.360461093544131,47.21364274497605,30.538277408923676,58.5632654187625,31.559357994308723,66.02418516985692,46.21628317697053
2022-04-25,2022-05-04,play,Samuel_464,0,Mine Ground,36.95045182384761,56.540036903060965,28.93307363674329,47.269618832594176,38.51109244355764,70.93283437150588,45.35192858382988
2022-03-13,2022-03-26,play,Keith_911,0,Mine Ground,28.34627271256514,66.2998262422079,35.773946900694064,59.35220075873311,36.036250535007845,61.1307883032274,53.42062386611872
2022-02-19,2022-03-09,play,Kayla_217,0,Mine Ground,27.370412809524726,44.54789385044266,58.830792418067816,73.02020843229401,58.13434781447011,34.56702225169786,37.05941991711535
2022-03-16,2022-04-05,play,Dennis_374,0,Mine Ground,25.236834209032477,58.02409245145333,58.92963652973297,75.47780185233378,56.48133526612649,23.41614109750596,47.23826390291973
2022-04-26,2022-05-13,play,Sandra_749,0,Mine Ground,30.762513709416208,33.35425019580368,18.69182741057372,54.295603915265474,62.46784587126138,33.440710119264025,40.2400079435487
2022-04-14,2022-04-21,play,Felicia_636,0,Mine Ground,25.939332756734867,63.215500977015246,20.79843174029284,55.90230323068471,50.4706509578477,30.265979585841567,44.88675091497723
2022-03-02,2022-03-17,play,Thomas_789,0,Mine Ground,32.39233693876759,46.00133498702839,23.83062244174108,60.35280916792215,24.477578918173258,69.34067974451247,40.03891481260136
2022-01-25,2022-02-03,play,Blake_244,0,Mine Ground,21.987099524530247,55.0348086345711,36.83794881138535,51.59380703257319,33.88046223454921,55.61949036028632,38.53158649804279
2022-05-08,2022-05-22,play,Alicia_485,0,Mine Ground,26.470300478343805,37.181269217539445,17.185933675578934,55.64637469623813,55.618426951135206,21.55043484443271,37.888139157038026
2022-02-07,2022-02-15,play,Donna_586,0,Mine Ground,26.505398687983806,63.05469707122791,32.39394977340436,58.09389428755431,38.97278550767242,60.91890662123397,48.75456331885014
2022-01-21,2022-01-25,play,Max_189,0,Mine Ground,36.78630190411486,57.70765903135408,58.43962588126305,73.62658777601744,68.83327502207929,28.68640424607297,48.8640480298946
2022-04-16,2022-04-30,play,Rebecca_764,0,Mine Ground,30.890101414331163,54.28942605560693,19.33191065217599,53.92048837640462,30.91081171006304,70.45115516426024,47.30877720415159
2022-01-27,2022-02-14,play,Carol_307,0,Mine Ground,37.404413189438,59.85139450461897,28.537631453868773,61.586379270301606,28.38970576305644,56.2764252917269,45.18119105431094
2022-04-27,2022-05-03,play,Jonathan_396,0,Mine Ground,31.47489223543783,53.16942229079162,61.253369124973545,75.67715781326571,61.82586836195317,33.747106146572314,49.646832421385966
2022-03-05,2022-03-21,play,Victor_447,0,Mine Ground,25.55010418346581,56.3621941997482,29.7004658856398,55.89083641161031,33.87618673172456,48.5130330320516,44.96094632732834
2022-04-05,2022-04-21,play,Selena_194,0,Mine Ground,28.29864886553886,48.1348830833174,33.17769458005911,64.54101722220258,68.64824468201847,28.36057240855404,42.22928922787547
2022-02-18,2022-03-05,play,Jennifer_857,0,Mine Ground,15.988620340161324,47.62291280600711,30.216711730900293,57.508777649256125,30.651424054370413,57.74305931209941,47.44590358776191
2022-01-12,2022-01-30,play,Keith_902,0,Mine Ground,26.75484055251738,54.77097095790209,57.14865427034383,61.6744074909233,66.72043999101824,28.268182436436437,47.46262630476242
2022-05-13,2022-05-17,play,Adam_760,0,Mine Ground,23.9818745983874,36.90639813883117,56.35185515645297,58.534385562504646,57.5464055326393,31.6620376531465,41.88700213913377
2022-01-26,2022-02-13,play,James_310,0,Mine Ground,34.48762064669965,58.33438622987098,27.30134041252605,59.212431645170376,42.141516486439,59.10149609163403,51.40905415937996
2022-01-03,2022-01-12,play,Nicholas_095,0,Mine Ground,7.464865614529871,50.67174275168759,32.31178192982382,49.94217733386099,28.02445368689433,59.92729155713855,45.6423188447418
2022-01-16,2022-01-20,play,Rhonda_899,0,Mine Ground,32.459283071027464,63.787972756926585,19.354819538220983,56.56439109611644,68.75638965395223,28.25137957666193,51.37533748511137
2022-01-04,2022-01-22,play,David_114,0,Mine Ground,33.07951947128489,56.8791530650415,31.959793387885387,58.45484107496032,35.101491986350545,50.28481997714716,47.73882266086902
2022-04-17,2022-04-20,play,Lacey_540,0,Mine Ground,17.482820201366632,52.718431662815846,51.40768653985733,65.27913712346295,62.156995526924185,28.17128381472733,31.326178270871203
2022-05-11,2022-05-18,play,Kyle_408,0,Mine Ground,30.61520387459934,65.26872900606277,25.2473994670358,41.253200564143874,56.227703211599646,27.22355819855252,58.350427221659245
